76 373
51 1 3959
26 4 6358
33 37 8534
27 48 7723
16 14 559
33 38 2494
43 46 5326
10 35 3708
28 33 2905
24 43 3244
38 15 4434
11 20 8360
16 42 3306
35 42 5767
21 27 1113
14 27 8007
29 44 6511
41 42 5004
48 18 2686
34 41 4313
9 13 1019
42 21 258
24 48 8346
14 24 359
2 13 5010
10 25 8943
3 52 4520
22 12 4346
20 32 3689
19 24 2067
36 11 1574
21 52 6445
42 51 5577
14 36 8813
36 16 893
50 19 8900
41 21 3092
11 25 6676
36 4 895
7 23 2937
1 23 6804
42 4 7494
34 43 6213
2 8 5603
40 50 4599
32 51 3030
18 7 6870
5 41 6497
42 6 9570
3 50 978
45 51 8089
13 27 3372
37 16 3143
36 38 2472
3 16 1026
19 26 6514
6 22 8048
39 37 6625
44 32 3196
42 7 7060
31 6 8482
4 6 5943
12 49 3397
19 14 1156
38 29 4117
28 46 7284
47 17 9378
50 42 2845
51 28 5194
12 38 3566
19 29
3 4 4
3 2 6338
2 1 384
1 18 9877
18 13 5936
13 4 6379
18 17 7350
5 2 7144
5 13 2455
18 5 864
19 8 4055
12 2 8472
1 5 1942
18 14 2058
5 11 3887
16 19 5858
3 19 7415
5 16 9374
10 3 7999
17 14 5417
11 8 7555
6 18 6588
10 4 3149
7 15 561
5 1 5274
16 5 1092
7 13 4707
9 4 2904
10 15 479
14 2 6918
80 40
45 64 2
45 27 1872
27 22 5780
22 47 5319
47 2 9367
2 64 4132
24 62 5310
36 3 8420
58 29 6495
72 33 3280
39 23 810
38 53 9298
49 24 8505
32 74 7949
39 40 643
7 31 511
63 76 5466
74 40 8445
63 67 3478
35 44 7192
30 28 5945
26 32 2573
76 41 5704
30 36 1724
41 25 2301
11 51 9815
36 30 8430
10 47 4461
52 22 5637
69 45 5784
3 67 5265
63 15 4591
64 70 8867
16 41 4330
52 75 5283
39 14 1062
78 12 7177
53 7 2276
67 74 3800
13 56 3202
1 47 7474
72 977
4 60 7
4 60 9050
63 70 149
33 62 874
52 70 379
58 51 7785
23 10 7791
70 61 3858
17 37 1804
34 54 8287
19 10 922
41 33 7682
43 7 1871
15 49 2983
37 52 2248
66 26 3219
11 36 2312
44 41 2728
38 16 8999
56 30 2778
52 3 6593
36 70 3722
25 4 597
52 38 3600
45 17 8672
24 45 3917
45 9 6119
46 32 6331
34 8 8345
65 71 2339
2 55 4096
59 31 6846
58 48 8090
22 9 6034
42 61 1683
27 29 5010
11 8 7983
48 34 8013
26 20 7021
18 20 2214
4 10 1197
4 26 6940
26 1 6154
21 45 8425
46 71 7274
11 60 5102
67 30 8095
10 39 3330
21 69 6667
4 61 2962
30 60 7085
57 71 2462
24 49 346
41 21 4727
14 62 1730
48 67 9506
23 5 7988
9 68 6855
72 33 5541
45 38 543
11 45 9553
68 66 2378
31 29 8833
18 65 6672
43 55 1912
31 69 8406
17 27 1553
65 13 8085
42 7 8661
58 54 575
27 38 9547
62 23 2562
38 10 6875
69 5 8590
46 28 4492
66 5 5289
63 48 3554
12 42 1252
53 62 5863
69 45 8955
55 22 2095
17 40 9267
64 18 4657
10 48 9130
51 14 8828
67 69 4471
66 47 8790
31 14 1400
65 17 2152
72 59 4376
14 16 6031
57 24 1801
46 39 304
47 64 2590
34 38 5630
24 30 7560
72 53 7326
37 39 2505
32 25 4192
52 34 3821
41 50 8105
35 16 507
2 3 4499
57 7 493
59 14 2077
60 13 315
27 58 769
11 31 7959
6 40 7707
6 34 9267
52 12 8103
17 48 5979
2 18 9453
62 57 4851
57 17 5936
36 59 74
28 9 2207
19 39 8047
68 41 5080
17 8 5661
22 53 5080
51 66 3327
51 42 8985
60 4 2914
40 57 2996
4 38 6997
14 38 5377
55 20 4893
17 47 7953
35 51 9564
59 10 5333
13 68 3184
21 11 2865
32 69 7717
12 45 7282
1 38 4033
64 32 7281
67 28 2388
48 44 7144
42 56 4335
4 42 7558
42 69 1683
34 18 5547
62 36 4455
40 2 1487
69 43 5351
61 43 238
21 12 4835
65 25 6779
38 15 2744
31 50 8408
51 67 4493
50 59 9130
68 50 1969
24 36 1475
42 66 6559
44 52 3511
71 34 4574
41 13 2645
10 1 8498
13 61 4735
53 58 4979
56 24 9142
58 21 9713
38 70 9319
26 43 889
25 7 3899
53 57 301
59 57 805
43 18 8715
6 20 3372
38 4 6943
21 50 3972
61 51 5188
9 70 5006
32 27 6171
63 7 6035
37 67 4308
20 12 615
7 26 7141
16 67 4351
10 44 6971
54 29 2881
65 68 2598
38 18 4705
30 72 8438
9 11 5250
49 8 1039
61 23 4249
32 42 7245
43 14 8018
65 1 5864
24 39 3402
10 40 2867
11 49 2141
55 50 6682
67 20 1760
61 66 3047
24 65 5875
24 52 4312
33 48 197
20 50 990
46 64 8437
65 39 9157
22 10 4099
59 3 4470
55 45 7410
17 57 9464
67 52 7264
20 13 4587
6 62 8210
3 14 8236
54 60 3387
19 5 3945
53 49 3172
47 18 4779
66 54 8420
54 72 1309
37 1 9379
64 43 1771
31 35 6732
72 68 3073
63 72 8106
56 14 3890
11 40 8828
30 64 7027
10 13 4632
23 72 2363
58 2 2850
45 48 2585
66 17 6189
63 21 1987
43 32 7616
27 31 2216
68 51 435
4 50 5224
15 65 8706
34 17 2188
33 45 1224
68 34 1757
1 54 7898
50 1 3309
32 61 8050
23 62 5947
35 19 2239
7 1 1259
52 54 1638
11 66 4795
26 67 9207
65 37 5825
15 71 763
37 42 5166
26 34 7453
62 37 8767
68 64 9044
50 29 2298
71 16 9568
53 68 4853
60 36 3700
14 19 9463
7 54 3629
5 28 5473
37 38 9942
59 21 5611
47 5 8667
5 7 6720
36 4 9080
50 68 4194
40 16 6229
66 10 9576
63 27 4157
68 13 745
62 27 5452
68 58 4815
19 20 1050
3 35 2628
20 63 5760
41 32 2890
21 61 2716
14 36 3962
18 68 8363
23 54 7585
47 62 9933
68 17 6796
48 1 1848
72 17 888
47 44 9249
40 8 794
63 28 515
22 24 8
46 9 4728
16 65 2991
47 67 2440
59 22 9596
36 38 8701
8 37 9900
34 67 4115
55 52 2591
23 15 3870
72 34 2915
18 25 1383
30 13 244
55 61 4396
65 59 9618
8 14 5031
39 18 2122
47 12 9525
16 42 5455
26 30 596
11 69 9154
30 50 2693
56 46 2448
17 15 3875
67 15 4454
12 29 3150
59 49 7343
11 34 5406
44 8 7389
55 46 5230
6 32 1277
64 14 4031
52 49 6265
63 26 5329
11 35 3356
57 32 9656
56 37 1442
42 40 5173
13 24 4584
69 66 1752
46 68 7510
30 15 1452
58 72 9037
41 68 1738
46 30 5038
13 70 5399
21 19 4029
36 21 4644
35 57 2705
13 42 6721
9 45 4725
23 12 4070
60 41 7199
59 44 7039
54 56 6867
28 44 9992
40 23 98
46 40 4070
12 64 9410
41 58 8500
22 40 5108
17 56 5820
54 7 6240
57 65 6875
29 62 511
42 15 8927
43 45 2392
44 19 1425
64 51 6725
44 57 5453
55 14 5689
57 67 2293
61 47 1090
39 68 7121
67 72 5488
10 47 5798
26 64 9815
7 6 9747
13 63 9233
63 41 6271
67 13 1182
2 68 7308
70 4 5781
64 33 3239
18 28 7167
39 4 2495
17 62 6280
18 50 3390
41 59 8278
24 35 5688
72 6 2049
59 64 6390
44 36 3201
61 15 1006
63 2 4555
32 40 5017
67 25 4174
56 44 5931
9 55 8031
3 30 4030
27 66 6271
58 23 1466
9 26 666
53 12 1664
72 11 2887
36 37 8517
41 52 3758
33 40 9503
61 7 6834
19 11 3912
10 68 1411
56 34 2129
2 66 4671
14 15 7536
54 37 7753
71 60 4386
64 20 6980
14 8 623
6 61 3025
35 4 4983
38 7 7335
15 62 5651
10 24 5677
6 9 5616
49 52 8462
8 36 9689
17 29 5912
70 33 2833
20 24 6234
70 20 2582
57 48 4573
36 15 7705
49 46 6790
68 3 8282
34 46 4339
72 14 845
61 33 7522
26 65 1884
22 5 4471
72 52 9204
4 39 7136
55 16 5440
26 61 9103
67 1 8269
10 66 900
63 46 8691
61 42 9694
14 30 7452
59 20 4448
9 17 1047
55 9 8880
57 31 110
61 58 5268
58 39 2911
20 42 5886
35 31 3721
6 12 1004
34 24 4067
50 52 4035
14 37 1675
31 44 4344
8 26 6605
66 29 7551
17 26 1963
24 57 6333
34 33 555
28 61 2790
11 72 1493
5 24 6598
49 4 2546
55 29 8603
17 24 6428
63 47 548
19 40 959
52 58 6355
9 56 4848
40 3 4932
28 72 3227
8 38 5507
22 46 7041
38 52 4250
18 70 1650
70 47 1370
6 29 9190
29 71 8279
49 37 2767
54 17 4071
8 13 2096
21 30 1904
20 8 798
3 23 7589
66 43 6405
27 40 3686
23 53 6860
12 21 9081
3 25 2680
27 28 9124
3 47 296
28 19 2069
57 22 2443
70 63 6309
34 65 3985
66 57 4870
21 20 5264
63 38 3319
37 64 5699
18 60 2470
43 69 4872
16 34 19
54 64 5743
65 28 5984
29 60 5569
45 65 1907
46 42 4693
32 72 8318
21 31 5211
50 38 7530
16 54 7263
13 72 5382
16 4 5994
29 68 3634
28 21 3541
29 5 9621
27 67 4644
54 14 3425
66 25 7755
56 25 2881
26 25 4836
20 52 2620
22 64 3646
46 24 9481
10 33 342
5 25 3641
34 53 64
6 63 3515
10 54 1433
41 64 1511
56 49 506
51 59 9556
48 19 175
22 60 115
58 67 2352
12 43 5466
7 56 5477
14 47 5534
30 19 9985
59 28 8058
21 59 841
42 36 4393
30 8 2012
52 21 4735
63 36 441
72 38 8548
34 57 5788
51 25 9146
6 48 2808
71 57 3181
67 31 7994
7 63 7888
59 63 8569
20 34 7694
30 56 5949
31 67 3343
23 43 5520
68 18 2406
33 36 7733
5 62 1653
57 4 8790
23 28 1948
54 46 4678
9 20 626
22 19 6549
23 6 2259
31 57 9488
68 42 1591
23 16 826
17 4 8632
22 56 6016
61 49 5888
15 30 832
49 35 2994
68 59 7899
14 57 2397
47 54 5216
47 41 4381
21 1 4040
12 6 5857
52 29 6524
52 14 883
35 8 1118
24 68 144
42 5 7194
32 34 7394
40 72 6705
41 1 5451
70 8 6007
29 23 7853
58 10 2447
39 27 5415
63 4 9125
70 66 8930
38 20 8035
21 40 5116
11 62 1159
64 57 8139
53 71 7278
2 8 7447
55 21 654
8 16 3351
56 48 5641
71 70 6562
52 61 7981
56 4 9627
58 27 8326
2 24 908
31 18 2807
59 6 571
19 13 8737
31 39 861
6 17 7476
16 35 6960
22 13 840
13 1 3571
29 3 5704
22 48 1853
46 48 3752
36 62 2255
45 27 8583
23 14 6938
19 53 3206
9 30 6281
8 9 9867
4 54 7702
28 66 628
35 52 232
52 8 2445
15 33 3933
20 72 1862
9 52 8008
44 30 2985
49 69 9620
45 24 5119
35 22 1453
44 22 2919
14 51 3226
37 13 3499
4 52 4688
41 56 5825
21 27 8915
8 33 8206
50 37 9428
68 2 1080
32 71 3713
41 62 3813
50 53 9171
32 63 5194
57 15 3238
4 25 8595
12 56 6215
23 4 1515
13 57 5695
18 14 8183
32 49 516
48 2 8030
43 58 4159
5 67 1064
4 6 1803
42 58 4586
25 60 246
3 9 9473
64 13 8133
59 38 5701
28 12 1499
58 53 2522
50 4 2856
8 18 4143
44 13 8298
65 36 4533
58 42 3793
25 43 7341
42 33 2838
14 11 3913
32 54 1956
63 19 8530
21 65 157
70 65 4471
44 63 3210
54 62 9133
51 48 5280
70 43 1931
3 1 7284
34 28 3013
50 66 9357
62 44 900
68 63 5130
25 66 5205
41 9 4427
38 46 8804
5 36 9099
72 19 4492
43 70 7276
42 14 7720
48 43 6002
3 54 7558
64 28 7254
17 12 7335
43 62 4896
72 49 2373
62 53 3156
41 18 942
43 40 648
20 16 1774
31 34 2845
24 26 3903
66 50 359
43 2 5981
13 19 7640
10 43 1520
65 72 8848
26 44 1323
53 42 3841
54 2 8116
3 48 6088
28 37 960
71 72 7950
18 13 4472
32 44 2628
34 69 2730
14 61 3021
45 34 8570
30 9 7417
49 61 323
3 12 6472
53 59 6561
8 5 7290
1 2 2082
40 12 69
31 38 1490
2 23 2233
43 71 6210
59 11 7132
37 34 1050
54 55 5247
44 51 7709
68 24 6925
23 20 7902
22 27 3804
2 65 7227
6 60 2447
36 6 2452
20 61 1041
53 13 9777
41 49 9222
50 9 9523
7 42 401
62 2 4745
72 51 9820
33 7 2827
32 45 1042
38 2 9856
40 64 6399
1 4 6558
66 46 3693
43 23 6181
14 20 4128
13 53 6171
62 3 7184
67 8 3555
51 21 2632
17 67 5967
21 6 7948
68 27 8750
57 33 1844
46 37 5317
60 61 1814
18 2 9475
41 55 9824
62 55 6066
22 71 407
56 23 2032
3 65 6097
20 54 9736
30 44 3408
15 37 9981
4 53 4758
46 10 4319
71 40 1903
27 19 3873
21 9 737
16 55 1352
25 32 7090
56 57 8602
28 1 5419
69 17 9428
27 61 4317
45 25 6854
61 12 4420
48 55 2774
61 72 765
33 25 2298
57 72 9476
25 24 5984
54 39 8440
62 71 5397
72 25 617
28 55 2428
31 68 8712
7 12 2044
24 48 9781
72 42 384
33 43 494
71 2 4716
27 20 7158
66 68 1758
32 23 8127
30 25 4751
70 42 62
64 27 9320
10 60 7230
65 52 2520
32 41 3919
18 33 9673
49 62 2285
21 48 5117
62 28 9869
45 1 528
41 67 1798
54 5 6202
31 56 1754
12 25 8524
6 26 6075
24 55 2885
61 41 7771
15 12 4515
27 65 5273
50 69 1197
35 25 8429
20 33 2667
24 33 8909
50 18 713
35 72 7398
57 8 6162
21 60 6585
30 3 4171
67 23 8842
55 36 9664
36 28 113
63 65 1882
29 46 1996
40 69 9670
27 17 6557
49 13 3172
14 9 7806
44 17 3825
50 6 2648
2 13 1961
48 42 5497
36 60 4452
35 12 641
31 33 6826
46 20 5277
55 70 2163
19 60 7647
3 21 1882
6 10 9162
30 1 2416
38 19 1350
70 49 6539
39 13 5341
71 46 5728
11 71 1962
72 62 8334
7 4 5240
8 43 247
7 55 4781
66 52 2973
33 59 2556
58 16 3859
72 69 8094
10 64 3372
71 5 7892
61 57 3971
23 65 4784
50 49 4234
32 24 7950
1 39 7838
66 38 2585
51 52 5858
7 47 159
51 13 677
1 13 8898
61 27 9115
67 41 992
3 42 1276
41 66 8528
10 35 3100
10 20 5111
56 42 8614
38 25 5957
19 6 9292
8 66 1591
47 45 112
14 1 549
38 28 1558
15 56 6768
61 39 5070
63 20 147
29 33 3565
51 2 4902
51 72 6400
26 6 8746
59 7 7311
17 53 7036
71 35 5454
62 10 5164
23 3 3622
57 36 3321
3 37 1716
1 15 3884
69 61 9839
48 37 8848
17 68 1545
16 26 7453
72 56 7658
21 57 1652
64 46 8560
25 27 9292
54 50 6777
41 43 7572
37 57 8570
21 36 4649
7 8 1901
7 24 7332
20 66 4579
42 57 3170
53 25 2629
3 11 4236
72 36 5186
44 1 9507
48 56 7487
45 18 2478
27 50 7307
59 60 9599
60 44 2078
42 6 122
37 15 6516
32 11 5458
60 53 3699
13 23 7597
16 31 6509
12 52 7228
30 46 7798
68 70 2902
5 64 1100
3 55 7000
14 10 8539
50 44 2551
4 8 8124
36 42 673
58 35 1931
35 68 3735
2 27 1034
61 56 7336
63 58 5644
42 30 4964
6 15 4557
8 12 6048
48 68 2700
63 33 9852
26 7 5175
50 12 7889
66 70 4695
63 61 3123
27 24 9565
12 15 2949
72 30 7483
16 52 9625
7 51 7625
45 72 4922
61 3 1956
53 39 7123
29 12 2648
56 12 9189
36 7 328
72 7 2015
23 51 8269
23 55 323
42 72 9326
45 14 4366
99 609
30 83 8
30 85 6524
85 60 7973
60 53 7324
53 27 9077
27 83 7360
2 54 9841
79 69 3420
26 54 6405
23 28 5838
16 29 135
42 67 6753
22 89 2822
23 27 8377
79 4 3000
41 11 7439
22 52 7888
44 32 6746
76 80 272
63 79 9046
12 50 8653
12 85 6755
27 88 1912
73 70 6776
30 39 4500
51 87 5675
40 37 2103
62 88 9413
93 61 3983
14 4 4092
15 77 6133
25 61 5728
78 85 3069
49 83 440
51 96 4992
18 73 5636
55 47 3655
98 80 1566
96 21 7061
23 85 3104
46 37 9069
20 22 7694
68 71 518
31 86 455
28 35 5658
91 4 4221
12 26 5180
24 14 4624
33 82 4654
9 53 383
22 69 5608
39 75 4962
74 12 3362
20 43 5625
29 27 331
50 39 6497
22 62 342
27 93 9526
36 71 4989
15 54 6345
32 18 739
33 97 6572
58 55 6762
83 93 8862
31 49 4177
93 15 4978
34 97 2219
88 67 2629
12 87 3533
91 46 8415
91 47 6100
51 65 2913
49 32 1920
17 10 4199
17 46 7480
83 36 5556
43 52 2099
54 58 3901
41 61 2441
97 62 5281
6 66 6252
90 11 2329
31 26 4444
46 6 2272
77 2 1585
39 23 3911
62 13 1125
47 37 4789
56 20 7048
31 43 6865
74 4 8645
98 3 9342
55 25 4805
16 36 1829
71 31 8167
85 79 2188
67 29 8756
13 50 845
56 7 4784
7 95 5141
22 44 6999
95 27 7289
62 77 585
12 20 3915
27 45 1544
91 49 2886
52 3 8234
92 37 4791
66 4 5739
88 21 8187
18 16 9265
50 37 8783
91 71 9347
66 30 9716
41 69 2076
99 73 1393
18 12 8587
60 77 8448
27 87 7013
75 34 2751
2 21 8103
84 21 2542
58 74 5657
61 28 5000
84 42 2207
4 85 6304
88 22 9909
23 5 2769
57 36 3514
41 42 4456
50 32 4877
98 54 4636
12 80 8302
19 53 8523
82 75 5030
39 70 6967
56 67 8889
54 81 7481
80 90 661
6 58 9304
83 1 5644
28 53 4236
2 59 1042
50 43 2880
40 50 6757
55 79 5002
19 77 1472
34 35 1107
75 42 1324
1 3 4378
29 63 7810
36 75 9128
42 30 2320
41 44 246
34 18 6618
77 64 1845
77 81 521
42 69 5687
92 97 63
12 78 6638
8 37 1969
63 31 6142
85 59 7681
97 34 9245
67 42 8640
81 8 8069
65 24 3334
83 12 9632
53 1 4331
56 3 7443
90 30 5375
23 45 3636
10 44 1384
91 24 1087
55 63 2876
56 1 5421
61 65 9731
55 29 7799
15 41 865
49 96 403
66 11 1589
81 66 463
85 78 9984
63 19 1741
73 33 7967
95 65 5156
16 42 1706
8 31 3999
41 72 4370
9 65 5973
35 50 2905
66 97 5932
99 9 3684
68 15 4885
63 61 4104
37 24 7548
8 45 6876
96 74 9907
70 73 3940
42 31 9165
98 13 8017
19 98 7298
25 10 3469
75 6 5354
15 59 2532
70 35 2189
89 4 7147
31 47 8742
35 46 8132
90 58 9447
2 37 5601
81 15 6642
46 56 3801
20 87 5957
55 62 3864
93 43 6736
22 23 6901
68 18 6390
17 64 5919
91 48 342
33 54 7218
66 39 4269
35 61 1625
68 70 391
98 58 9933
59 92 6274
98 72 7707
35 84 1096
56 95 7057
15 32 8442
55 13 536
86 12 6197
74 13 9100
70 9 4447
16 72 3253
13 53 1136
93 55 4863
5 57 1452
30 19 7223
31 56 9655
89 31 7
30 47 5010
53 84 8578
34 7 4770
90 73 6295
60 16 8082
91 15 5007
16 66 7395
69 96 2585
59 32 9711
56 5 7389
82 60 781
75 2 7704
50 9 4158
75 63 9803
91 38 9096
21 7 5679
30 41 947
5 74 6154
59 51 3630
65 27 2830
83 31 5393
51 70 6357
35 96 2337
41 89 8370
1 91 257
2 18 1973
49 3 1028
57 81 5624
35 47 1019
47 94 7769
28 69 2297
97 21 4193
75 48 2876
58 15 1965
53 41 4372
28 88 7714
9 74 7253
77 72 6119
10 61 1243
34 15 7742
51 20 1099
44 24 1219
51 28 3661
33 63 3274
8 68 2831
7 29 2568
8 10 8672
30 38 7070
19 56 7713
34 75 9420
80 65 8166
75 11 201
20 27 8724
6 90 6226
54 32 4325
26 51 1649
91 32 4211
86 1 4106
64 13 2743
42 74 1141
84 13 8085
15 3 9464
87 72 1027
13 38 3282
21 59 8708
73 25 4041
57 38 7503
38 40 443
69 32 8474
53 62 2352
49 57 723
14 29 9905
27 25 5471
73 51 7984
80 20 6887
72 57 6953
12 42 4783
89 26 6375
60 51 9579
10 41 9284
5 63 3731
55 80 3877
77 78 7270
88 68 8304
72 7 358
82 53 6416
54 31 2929
56 23 3224
48 59 4849
86 25 3599
27 1 5521
16 93 2837
9 14 1440
96 12 2131
8 40 7765
49 88 6506
98 23 9974
3 98 5610
35 28 7819
85 91 7590
8 81 9878
57 18 1998
73 3 344
8 86 6869
60 94 5527
45 90 1104
38 83 1197
54 14 1163
16 88 2114
44 12 8700
47 24 9835
16 39 3010
17 32 9308
48 46 2680
46 99 9091
15 71 9453
95 98 6880
84 52 5687
71 33 8303
62 64 9771
34 62 4714
94 60 6604
20 92 336
89 56 3183
19 24 4010
30 93 7652
28 47 5292
98 6 136
42 71 7898
3 47 4403
99 92 7110
12 97 3452
28 74 6541
93 44 3963
60 52 3042
82 72 2254
33 52 6930
3 64 6192
7 30 7817
81 74 7470
17 37 6822
61 36 8606
77 45 4509
39 41 7084
50 36 4260
68 35 9554
62 32 3875
37 32 7439
11 37 3595
33 68 897
97 24 9275
71 42 674
22 12 7987
86 29 8869
73 16 1014
37 1 1051
78 38 480
96 58 7978
1 96 9779
79 27 1224
42 90 5518
10 64 7937
64 68 8658
60 82 5199
11 34 7967
94 65 6192
44 89 6009
72 97 2546
97 98 5002
43 99 4630
31 91 9634
14 31 9849
67 56 376
51 36 922
57 64 1601
12 86 451
67 21 4965
83 84 8212
22 5 1100
78 7 8406
42 65 6988
24 54 4401
72 85 2400
57 15 4039
63 4 271
33 35 4009
42 38 9417
42 35 8733
45 31 3041
36 40 9757
23 57 9199
64 99 5709
67 46 8757
36 51 7827
84 24 9490
8 85 535
74 11 1516
22 55 1036
14 32 9774
12 10 7240
46 24 6554
93 47 8914
7 50 609
18 22 6342
36 92 4103
41 10 9811
51 80 3392
6 77 4719
39 12 1396
67 3 4740
43 65 8254
34 26 4418
43 73 2581
15 14 6727
76 46 855
76 42 6021
58 4 1185
99 71 8717
7 55 2870
69 93 5452
70 61 3861
67 38 8921
47 73 1624
6 21 6404
93 52 8448
69 38 2531
82 36 9757
95 71 4486
47 40 8853
53 3 1808
30 71 2093
78 81 3279
41 30 3881
58 96 3055
44 73 6358
77 85 3073
16 80 6310
26 38 352
32 83 7299
91 58 749
42 12 6378
89 3 1622
4 30 1159
46 27 6044
28 50 7320
30 12 6908
77 90 8321
22 82 2205
44 58 9914
40 34 8331
8 53 5001
94 82 1423
27 51 2951
92 40 9821
54 41 2485
54 25 6798
67 92 5171
26 74 7498
33 43 2877
25 35 4139
45 87 198
89 99 1808
28 68 967
24 35 718
60 21 6604
55 94 5818
14 28 3030
92 13 1914
37 29 4913
19 55 343
52 27 8485
46 60 7250
31 24 3356
10 87 9164
85 69 1903
31 90 7781
93 65 3562
33 88 2411
68 85 8194
36 95 9152
41 37 2850
48 41 5094
16 58 7300
66 40 1302
85 35 943
82 88 5903
73 68 3211
41 86 708
3 89 9454
20 42 1024
27 28 9279
62 44 5272
60 71 6645
49 55 2806
62 74 1243
80 32 7330
30 20 9120
72 59 626
43 95 7926
42 29 6397
21 72 3094
87 42 7635
59 68 2065
49 13 93
50 90 5545
91 69 3786
26 66 4790
23 91 4066
89 64 7654
76 96 9398
67 96 4448
51 21 8768
18 68 5881
12 32 9985
18 29 2262
33 87 5900
11 22 2634
45 83 1650
78 1 7933
84 36 4078
73 88 5914
30 46 8740
18 70 8875
77 71 5017
40 13 1609
63 48 3813
45 48 1753
77 58 5952
80 58 3478
87 3 6563
5 55 9873
51 12 9301
18 24 440
56 98 4672
5 64 7154
37 87 4909
9 38 2343
18 98 9639
3 52 952
89 46 3689
16 1 6102
98 60 8927
7 19 9354
19 87 4042
3 49 2324
86 20 2019
10 48 3260
64 90 1098
5 72 83
95 80 1389
20 10 3187
14 76 8519
57 34 3765
68 47 2589
87 59 711
98 73 2875
28 9 8185
12 91 2942
9 4 8159
35 69 1151
95 3 9867
66 75 488
8 4 5848
23 20 3491
46 68 42
79 70 5368
26 53 7278
22 39 2201
68 53 7430
59 541
53 18 3
53 5 1532
5 23 7155
23 51 934
51 40 5440
40 18 437
59 36 6224
43 11 8244
37 8 1927
30 11 1768
55 21 5911
19 1 2941
30 8 4612
3 38 5539
22 10 9816
7 53 5385
20 58 3318
42 55 7683
55 48 5731
12 32 9503
25 7 5638
35 45 7877
49 28 9659
41 28 2311
21 43 5544
35 26 2713
42 38 9299
34 23 3338
29 47 9285
59 21 3059
58 13 1803
4 21 3566
21 33 7575
34 18 2628
46 59 3941
4 40 1106
32 29 3216
14 15 3259
43 52 4047
57 32 3790
11 5 8154
36 21 3411
6 25 896
22 43 8926
48 38 1978
38 48 559
26 33 9884
14 56 847
58 39 6767
14 6 3847
58 9 7079
4 38 47
22 12 3964
55 36 9443
53 24 1281
27 26 10000
8 5 3533
30 29 9250
47 9 770
23 38 6586
48 8 2322
5 53 9208
16 28 1374
17 4 2116
42 39 5625
48 56 3105
29 45 8017
40 25 2560
52 47 2755
56 10 6154
5 36 2283
31 55 4038
50 38 6940
1 58 1254
40 53 1944
5 3 5765
17 58 6490
24 8 2917
50 53 7908
48 19 4838
11 37 7840
31 33 1522
23 50 6976
32 11 1213
15 38 4113
12 8 6101
13 45 3934
10 27 9011
17 30 4373
15 13 4319
17 37 8932
5 31 9437
35 39 7630
14 36 7375
55 27 1876
3 50 26
38 43 7947
26 43 2046
17 50 7778
6 34 3637
30 23 9734
19 45 649
23 15 1730
6 5 6779
43 12 5709
52 25 5164
39 52 302
51 32 891
18 7 7475
51 26 3502
17 28 2817
7 38 7140
49 22 4736
42 30 2721
26 15 9699
24 57 1574
27 20 4562
15 29 4847
36 23 9772
49 54 3973
47 23 9698
30 36 7919
2 13 5524
33 24 2361
38 37 3348
39 1 3245
15 48 238
45 16 2257
54 26 3866
10 48 6882
3 23 1947
56 41 1203
28 26 9420
14 41 364
2 21 6698
21 14 5040
40 19 6808
2 15 8444
48 54 341
23 9 3381
32 40 2939
14 54 2756
25 28 2882
56 2 3849
23 52 9019
59 53 7443
27 49 3460
3 11 5579
30 21 5803
28 29 7107
44 42 7337
4 22 228
54 38 7775
14 17 9441
52 4 9441
1 39 6381
17 51 3358
27 44 8766
19 18 1487
43 22 5425
22 2 7764
9 40 4571
10 2 5948
47 37 6770
18 53 4560
19 28 7177
10 58 2804
18 10 6234
48 12 4570
57 25 2839
43 25 9756
13 49 5303
21 37 609
13 41 9656
43 50 7092
7 20 8895
59 41 3739
42 28 4069
49 34 6693
1 21 6981
13 31 2287
53 13 6724
43 3 1816
15 28 7263
24 7 7164
15 57 4853
18 16 6735
6 59 6271
14 35 3663
19 5 6463
53 31 6250
30 52 4981
37 34 656
49 55 6361
43 32 4612
44 34 7481
54 4 8408
11 33 990
45 9 324
14 29 5563
47 3 9962
11 46 4218
7 47 178
55 19 4252
22 38 4131
51 44 7468
20 42 7093
37 26 1244
57 5 9139
48 35 1267
57 17 3316
1 51 8571
35 41 9642
6 21 5365
22 54 8991
6 9 2696
5 56 5479
23 46 3701
4 47 6185
57 24 8064
9 42 9
48 34 354
11 19 9933
38 3 8246
33 26 4395
37 11 4877
16 31 9938
49 45 7486
31 30 4002
12 39 2385
36 26 1618
39 32 9937
45 20 8833
1 48 9660
16 26 9936
50 19 1753
54 40 4595
37 56 9304
8 27 961
26 47 3732
31 25 828
39 28 3924
50 30 8331
29 8 8807
47 48 3995
36 50 8189
37 22 2163
6 10 9349
40 27 6837
5 34 6208
4 30 8716
9 45 4626
41 31 6545
23 26 4885
54 2 6886
28 6 8388
48 9 9209
51 45 4245
25 8 2702
29 7 6903
48 53 2399
45 55 9782
48 11 4337
42 47 1678
14 39 8543
21 29 7399
18 43 8602
28 54 6550
7 3 8080
42 59 8356
25 12 4846
15 14 6760
1 34 4466
33 45 9659
35 29 7300
47 18 7251
38 42 8948
46 24 9645
46 5 727
5 59 6974
35 31 6405
12 18 652
28 51 5298
12 4 5661
55 24 8996
18 59 9583
44 30 4112
42 56 8983
55 51 8078
52 43 3216
15 36 4730
31 59 2367
42 34 6075
12 44 5775
11 10 8938
