27 606
64 25 1318
57 63 8060
73 4 9900
45 39 3340
29 30 4317
41 31 5231
13 9 7631
19 24 1562
60 10 2741
63 68 5198
28 6 2042
40 47 8669
27 5 8915
36 35 1162
1 33 5334
69 54 3128
10 61 4169
75 60 7003
41 73 5058
55 65 4009
65 12 1389
32 74 5867
15 42 4248
34 28 4404
46 19 6263
26 6 5246
32 48 7710
74 21 7122
18 28 6381
10 28 7314
15 19 4087
64 21 1959
2 23 1076
61 71 6375
55 13 139
70 37 3570
32 11 3889
62 25 4686
49 6 9102
31 24 6285
45 23 7795
14 25 5360
4 67 9654
64 46 2841
9 69 1618
68 19 1365
57 40 7701
10 58 5333
68 8 9678
3 30 6403
17 12 8957
4 69 3573
68 45 3764
12 23 5907
41 35 9186
56 66 1941
68 59 9991
69 48 9738
37 59 8949
10 55 7101
1 46 5580
58 28 2597
70 34 7723
65 59 3684
62 55 966
73 18 8060
32 19 2973
2 51 2612
66 16 2920
35 18 2850
11 3 1786
23 19 1434
58 54 5111
69 65 6617
38 15 114
6 66 7105
43 38 6708
65 47 7280
46 74 1714
16 15 8307
14 22 1915
33 8 8543
24 22 4738
45 59 7061
2 50 1650
61 38 4152
66 48 3145
45 9 4004
42 74 1027
30 1 7656
50 13 3675
43 68 4499
22 24 5599
45 43 7374
31 55 9263
66 62 9889
16 73 4033
70 8 4250
2 26 6147
57 1 6034
49 11 4365
73 29 4463
56 40 1727
69 17 9785
32 23 1496
42 5 6193
29 66 4813
20 67 9921
67 11 5673
54 60 2842
43 70 1744
72 42 1417
38 20 6388
4 6 7745
55 56 3349
13 41 8920
53 2 543
24 46 6166
34 26 2131
24 54 586
56 30 34
58 7 6279
11 37 6080
15 55 3985
6 16 8768
23 36 939
32 31 8870
42 37 2353
25 42 3594
42 24 4567
73 40 5900
61 15 1616
73 66 4738
48 71 69
69 20 4694
55 25 6115
14 17 3747
31 67 5621
62 60 4313
40 65 7048
20 24 8793
38 24 3113
38 67 4477
19 74 4256
74 10 9605
46 54 597
44 73 1636
73 57 7140
49 36 5365
39 75 2779
47 13 7871
59 17 9924
37 36 5562
27 23 2068
27 5 30
27 47 85
38 28 3732
68 61 7460
43 61 7250
15 24 421
70 6 2098
68 33 7852
32 35 2272
44 67 2181
53 61 2294
37 43 7987
36 18 1904
17 23 9892
74 43 5680
53 56 66
61 43 4607
9 56 7586
35 18 8642
12 61 7732
44 41 23
13 53 8470
72 32 3904
28 15 167
53 25 9058
36 15 2125
1 11 1935
28 5 4826
12 14 2709
69 10 1877
21 22 4060
5 4 9904
16 68 2196
35 8 1779
70 68 6123
6 58 6524
67 18 6184
11 59 5104
28 67 332
45 33 5193
65 56 2481
71 31 4938
19 24 7844
56 12 9088
19 61 2047
60 68 3614
13 18 1053
58 33 9844
73 47 1856
29 61 5842
44 23 3436
64 33 5903
70 28 2192
18 72 9255
53 6 7412
15 22 7469
26 37 8528
34 28 7942
30 10 2871
22 51 7000
53 21 3187
40 19 6268
16 21 726
48 53 4019
75 36 8791
45 13 2184
53 66 2475
47 34 8612
32 42 966
43 58 1559
41 62 6432
21 75 4874
37 8 2603
74 13 7177
56 2 7848
44 41 2054
66 16 1624
16 27 9718
27 75 272
7 42 7598
63 45 1804
69 62 4006
23 56 485
60 22 6735
6 68 5084
68 10 8405
48 50 2989
55 38 9845
40 27 6975
1 22 4272
40 34 4079
21 68 8658
24 7 8686
28 3 5575
25 52 3389
46 37 7759
37 51 8590
31 74 3120
5 43 856
33 14 5847
64 21 7038
9 48 3653
44 38 3747
63 62 1224
46 24 3420
27 26 9511
33 61 8319
72 62 2773
49 59 5318
57 35 7647
38 13 2241
15 10 1832
61 15 5318
38 25 7618
65 22 226
2 61 6946
36 51 6496
71 23 7598
28 24 8357
6 75 294
18 75 3257
51 12 4662
41 48 7185
3 48 2413
27 57 2889
49 65 4863
39 52 9462
11 21 3842
42 1 72
74 69 1576
58 23 6434
56 73 3973
41 50 7848
20 6 7957
75 34 9739
29 28 9680
44 41 5424
66 60 2907
71 26 1285
47 71 4142
14 7 8286
20 25 7526
26 31 4589
11 42 3371
70 28 924
7 52 4350
41 61 6932
8 74 7715
44 14 4910
27 35 8871
59 58 9186
75 10 4206
60 57 8954
5 17 1525
48 15 33
18 24 2810
43 67 1499
7 19 4996
21 8 5528
67 59 6157
62 6 6382
40 7 7136
67 35 7602
43 38 4726
35 62 4094
64 71 9402
15 59 1267
59 71 953
9 54 5792
11 65 2666
60 18 3609
69 20 7613
47 61 4007
68 69 1987
64 63 7974
70 3 4526
59 45 1653
73 51 5406
41 40 8750
52 58 318
67 34 8614
65 12 757
4 27 4179
56 50 8552
65 2 8298
11 55 5749
68 34 8401
14 21 4895
59 67 5634
29 33 1556
69 1 1293
31 73 9505
5 44 2105
34 73 4780
65 17 2200
20 9 5020
18 28 6644
21 15 7782
48 51 1602
63 5 3634
49 44 3451
39 27 7719
43 28 7792
59 11 5461
67 53 698
25 35 1484
66 32 1264
55 3 6093
71 48 5999
1 44 7853
11 29 2294
27 58 257
64 62 6920
61 56 6323
73 43 422
11 30 4231
64 32 6444
35 15 2964
64 2 2813
21 67 3285
57 20 7510
29 46 2586
63 68 8489
70 19 7502
40 13 4944
15 67 9923
14 56 416
27 16 5816
65 51 8419
72 2 2188
71 46 592
14 60 5235
38 72 2269
45 71 886
62 48 1766
8 64 7383
3 17 9474
26 41 4559
21 71 7579
37 4 5446
53 37 6090
63 6 5995
2 73 8616
28 17 7733
20 51 5288
48 5 8278
75 34 2540
24 1 9645
65 35 9159
35 38 2505
50 25 5048
31 18 3109
6 33 6265
56 20 825
29 42 5144
67 2 4808
48 54 4673
16 73 5612
69 63 9326
72 39 4865
48 32 8352
62 44 5765
66 69 8830
73 20 2366
3 72 7055
15 54 4881
43 62 6528
64 1 9664
52 45 689
14 75 8043
13 1 3514
69 18 9193
49 41 220
6 42 332
69 60 3560
7 33 7036
24 2 284
43 52 3813
1 2 7540
55 44 3084
23 53 3975
61 70 952
72 37 7667
71 20 1522
36 24 4937
7 36 6733
8 18 4571
41 7 123
9 65 2901
3 60 2107
28 37 5651
10 30 3123
9 2 3515
10 8 3595
38 40 9239
15 6 9507
48 59 2379
30 34 8646
47 59 5351
57 54 3885
48 49 3326
73 50 4477
27 36 3999
25 10 9683
32 40 2494
14 58 690
54 49 4633
61 72 9485
65 19 7728
6 32 1115
38 8 9331
18 41 8606
67 19 9004
46 58 850
25 67 257
6 18 439
46 22 6030
21 23 2655
9 31 4619
55 5 6496
19 71 9731
41 8 4151
20 36 6027
55 13 3289
45 37 5934
74 19 936
61 59 1535
20 50 7792
2 33 2376
34 14 924
9 21 7301
37 27 4780
13 59 5068
75 27 9635
43 16 9188
36 48 8420
28 2 4227
3 43 3267
57 18 4295
27 24 981
15 14 2687
73 44 2679
40 8 3694
53 41 2634
16 39 8197
48 37 3542
14 31 9077
23 62 8478
65 31 553
9 3 7163
26 19 4104
35 14 503
12 64 5980
50 44 7873
40 37 8155
4 9 1652
41 43 5688
74 30 4508
34 43 6652
39 40 7051
51 14 5917
3 25 8253
28 36 7752
32 10 2549
30 39 8330
23 3 419
51 34 5595
66 75 115
16 6 9872
27 9 3128
55 39 8075
27 49 3492
64 35 2088
44 64 4559
17 5 2589
73 50 450
60 4 8566
70 21 1494
56 19 2757
38 5 7099
70 42 6490
10 73 5005
54 19 7144
27 10 397
39 62 8599
53 21 1114
8 53 9503
30 66 9632
75 12 9249
1 13 5087
29 70 3903
41 43 8640
19 51 2833
30 60 2925
40 27 6938
66 8 9404
50 60 1002
46 27 4335
74 24 3478
33 56 5379
47 71 2863
33 16 3602
39 62 5794
9 13 3920
16 2 7438
60 71 7489
53 55 4022
41 38 3485
3 57 6172
18 14 9614
8 47 2221
58 1 2775
65 34 3119
45 23 2722
7 38 9610
8 7 8700
47 75 5585
61 43 7836
55 51 1902
36 51 8726
15 52 8481
19 4 1825
17 72 9542
40 15 9886
38 10 3616
72 74 5910
75 73 7243
13 45 7065
37 56 7198
19 72 4368
17 13 9514
45 25 751
15 9 6108
13 57 9302
4 23 1490
51 6 3178
12 29 2349
5 59 4509
27 70 9555
44 66 3736
63 49 6947
29 31 3692
52 1 5540
45 44 8653
42 39 8161
19 40 8408
69 25 533
23 24 2986
72 55 3120
26 10 6479
29 1 3197
28 74 905
73 60 3949
68 60 5863
26 4 1335
47 6 4836
44 26 5490
43 68 3789
69 12 3736
71 11 2891
49 10 5247
72 48 2967
6 15 9470
52 75 8685
17 68 1575
51 200
40 28 5
40 18 7368
18 21 6839
21 50 8321
50 36 8581
36 28 3870
15 21 7362
44 46 7531
2 7 6452
46 23 5675
11 50 9795
32 12 5445
41 42 6094
7 51 8809
20 18 8931
40 5 6732
18 38 8956
31 22 5713
26 12 2358
30 9 678
4 28 9012
26 3 5521
39 12 3012
17 39 7392
27 21 8168
23 42 9537
33 23 8291
43 25 9146
49 39 7241
4 28 7281
16 24 166
1 49 2911
41 18 7612
4 9 7363
45 24 5154
22 16 1701
2 47 4066
36 9 2956
10 47 1599
14 46 9165
19 7 9097
31 24 9114
4 21 4383
16 28 1278
31 49 8970
5 6 7851
25 43 6008
28 37 3354
24 35 3149
36 7 3401
34 19 7779
7 46 6084
30 3 6590
22 6 9173
36 7 2950
16 38 1247
31 46 1440
13 50 731
11 44 7866
20 23 7860
7 33 2971
24 25 2394
9 11 4595
1 31 2669
36 7 6781
8 30 4701
33 32 3392
40 2 3831
15 7 2309
12 50 9148
19 1 7848
42 9 3983
18 38 672
34 44 3545
33 17 2768
38 45 6613
41 31 9510
6 24 5815
6 32 602
2 13 6594
22 6 573
9 7 3483
29 47 7621
33 41 789
51 5 1497
5 32 6873
41 27 1542
45 24 9667
47 3 1734
36 9 4328
10 32 1597
25 35 1711
12 21 8144
21 31 5151
1 6 9910
4 14 5335
16 11 3087
31 37 9595
36 16 3387
17 1 4061
19 35 836
20 16 8918
18 30 7865
50 11 5272
8 35 3193
6 5 2459
12 25 3082
31 18 6619
12 5 9413
20 51 1190
6 40 8203
20 40 8514
1 4 3072
42 30 7808
33 4 2279
22 20 824
32 29 767
25 19 2846
47 22 6036
51 5 1090
19 27 990
29 12 3652
31 2 2673
42 22 3339
47 37 4949
40 13 4293
48 39 87
30 29 6659
23 7 9819
38 49 3165
2 33 798
50 36 2454
16 26 71
31 44 917
33 3 4255
29 19 557
17 26 988
51 34 4265
40 21 13
4 7 621
33 6 1528
44 37 1055
11 24 7093
28 24 2381
49 1 4098
18 39 5642
13 16 4224
1 36 8643
48 45 1069
43 3 8166
24 33 3562
41 3 3203
14 39 806
37 36 6881
1 9 262
40 22 1075
10 19 4542
21 2 8649
48 41 610
12 35 3008
30 15 7148
1 40 1256
12 45 2088
7 18 602
27 21 1514
8 23 9361
36 51 4654
48 8 836
19 13 3778
38 49 1953
48 12 5012
3 39 3846
41 3 3934
24 27 4638
23 47 8793
14 39 2070
33 7 3508
34 31 8891
46 10 4715
27 36 9155
30 35 8597
31 16 7432
10 40 940
17 5 9240
12 20 9909
38 27 7990
38 39 4322
3 10 4657
20 29 1503
5 21 8896
3 20 477
50 19 7114
5 18 9563
28 51 8673
28 26 625
20 8 9273
30 35 6336
8 45 7652
12 23 6873
2 40 594
20 10 3363
31 851
2 8 10
2 8 4070
3 16 4454
22 10 9524
31 17 6741
3 25 3716
29 20 1097
24 14 8306
10 14 8703
30 26 7144
8 20 9637
15 18 1197
20 21 2093
19 17 3124
20 29 8111
7 25 2355
1 25 2439
6 28 6348
18 22 8262
1 29 479
15 29 9909
17 8 6053
26 25 9573
3 9 7097
14 27 6254
25 26 5873
18 8 4498
28 12 8617
28 11 1984
14 15 9065
24 17 7889
12 23 9070
8 4 508
2 13 3962
12 16 3152
23 11 4703
8 19 6351
28 8 2456
30 20 9544
8 29 5988
17 30 5238
26 21 2712
19 4 2941
19 3 5373
1 22 5834
28 27 527
12 7 1956
23 4 2072
27 19 6843
27 16 1318
2 19 9249
15 24 5096
25 10 5170
17 7 261
9 30 3833
6 23 9503
19 25 8957
29 22 5743
8 6 1729
31 22 5901
8 28 8978
30 8 6237
26 6 1229
8 20 7018
25 12 9385
23 14 4425
11 22 8500
3 2 3735
10 23 1099
30 18 5099
15 10 8278
14 9 324
5 6 2548
25 17 8530
8 14 3589
22 23 3432
30 7 3441
11 3 3446
27 10 3480
21 29 347
24 28 2265
10 1 9700
25 20 9405
20 9 71
1 11 3303
19 20 7862
21 30 860
2 23 4003
3 9 5204
1 13 6726
27 22 5542
10 22 9463
9 15 522
27 24 2442
30 6 5218
4 16 9455
17 24 6356
29 20 9857
9 13 3403
1 25 3575
10 7 3867
20 22 650
25 23 9612
10 11 4667
21 23 2990
19 11 6030
11 26 6152
3 20 8165
22 7 5382
11 6 6913
29 2 3980
2 29 9044
24 9 4910
8 27 9631
7 19 7506
28 1 2652
12 28 1706
22 12 612
8 18 447
20 10 5317
31 10 2757
31 26 3288
28 23 4736
23 10 1864
10 18 1288
31 15 4187
20 11 5291
19 2 5285
25 28 9875
10 30 9067
3 26 3518
7 3 2783
24 17 3561
1 19 1157
7 18 6512
26 22 3870
21 14 1488
26 20 7135
2 24 5161
10 28 8088
30 19 4573
16 5 774
16 15 7323
10 31 452
30 22 2295
13 23 1576
3 17 9159
15 8 8906
18 19 4340
13 15 5245
1 20 6633
8 7 4398
29 30 9472
17 6 6777
14 2 4387
10 1 9791
1 20 8272
17 15 1995
4 18 756
14 23 4053
23 24 7321
26 19 6121
22 7 6986
8 29 6993
24 6 9045
5 7 3031
4 2 8739
26 23 8992
21 10 6951
13 29 9643
19 20 3877
31 16 2094
30 4 7749
16 15 2287
5 28 1614
4 12 2021
29 14 6252
15 1 4868
18 13 9462
4 16 3238
30 8 8992
21 30 7687
11 17 9827
17 23 760
5 8 5494
23 16 9684
4 3 3902
21 10 6530
23 14 233
5 3 8193
16 20 7119
14 29 2701
26 23 8573
15 30 6530
28 15 875
17 16 9246
4 17 4246
23 5 4460
28 24 8804
4 8 2836
23 13 345
30 9 566
26 10 4336
26 23 3431
20 18 5453
22 1 4347
31 18 6963
28 29 2344
13 22 4324
8 13 6033
22 30 6679
17 13 7097
9 8 6088
6 9 7516
13 7 4764
7 14 2817
15 13 3204
12 31 7093
21 23 8226
26 14 7251
8 26 5394
21 28 5971
21 17 9984
23 11 1774
26 28 4995
6 3 9082
20 22 9707
16 21 4078
30 12 3817
20 30 3401
4 23 4900
8 3 9736
31 20 8214
27 26 1862
31 21 3759
18 6 4924
9 12 2899
23 21 9838
10 11 6751
3 20 7671
4 20 5729
2 6 1496
6 26 9235
3 22 2587
6 14 1262
25 16 3396
18 23 1305
22 14 1301
18 27 4444
17 26 8615
27 21 5363
14 16 2383
9 10 8856
14 4 5392
23 12 9056
15 28 2620
29 2 3430
22 15 8817
8 18 1076
13 30 8066
5 30 3297
9 2 8765
28 12 4370
22 6 7862
20 15 9772
24 17 731
29 3 3950
8 4 7553
8 30 5676
31 25 4882
8 2 8844
25 4 5910
24 8 4451
29 12 8169
8 29 294
27 19 557
7 25 8599
23 27 5537
15 17 2653
21 14 7328
23 18 881
22 1 9849
22 8 7261
21 3 3915
2 14 886
29 6 990
26 23 3713
31 27 4257
21 23 4941
1 4 1205
17 9 4074
20 30 4098
28 16 6276
8 19 1680
17 2 5499
13 4 8233
6 30 5906
8 5 8921
22 1 2812
18 3 9162
8 9 1721
28 1 3877
27 8 144
3 5 8698
17 8 6168
21 12 3078
22 20 4550
20 29 8126
27 19 7147
18 24 1261
14 15 3167
30 7 8537
4 6 9527
8 19 5660
3 4 8884
27 7 7630
6 20 7660
31 6 1706
3 21 2528
28 31 2343
24 16 1493
11 5 1462
19 3 1308
3 25 181
30 24 5321
14 22 7165
22 27 9567
28 14 7375
27 30 5147
20 30 6643
27 2 1489
1 12 4200
25 23 3886
30 13 668
18 2 1058
9 24 4659
24 23 4722
2 24 9369
3 30 9048
9 19 6723
1 26 1948
5 18 6928
31 26 2471
4 17 7539
18 13 1233
30 2 6842
22 30 5951
18 15 3410
3 25 6518
31 14 7278
21 4 9197
15 3 7799
7 13 2936
31 29 8220
24 3 2225
16 26 5614
6 24 8351
9 19 8464
24 27 3834
4 17 904
25 31 9629
8 4 5232
8 4 6565
4 26 4099
13 16 7341
17 14 1581
29 18 2985
25 27 2823
23 4 1267
30 3 509
25 28 7501
16 9 7140
4 8 4155
5 11 9954
26 6 8926
17 14 882
29 25 1336
15 23 1174
31 1 857
22 17 4548
25 22 8521
14 11 7244
9 13 1099
6 5 8283
29 25 4711
4 5 6046
3 31 6316
22 28 762
15 2 1326
1 28 3524
24 11 8477
30 1 948
21 6 7214
9 26 9460
10 14 8972
23 7 211
26 4 1208
4 15 2427
11 25 9437
8 4 3181
10 30 4311
12 27 227
6 3 4606
11 31 7324
10 14 2518
19 6 4549
26 25 1250
12 2 54
21 28 4708
20 9 2833
22 13 9594
13 30 4279
12 22 7839
24 30 5187
26 2 6639
27 6 8012
16 19 2595
24 15 2433
2 23 7436
27 20 697
16 23 8168
20 5 4380
17 31 9095
9 22 9894
24 1 334
11 19 4271
23 1 6668
31 25 3831
8 7 8895
24 20 3149
19 25 9850
9 21 5483
9 28 59
24 4 9021
21 28 8283
20 1 5894
24 18 2128
22 25 4343
30 14 9369
6 19 3470
21 4 624
6 4 7118
11 10 3298
24 20 2068
26 10 8098
12 11 9689
23 2 5423
20 30 2643
2 1 474
7 23 5875
16 12 8602
20 31 2348
9 6 4660
19 28 8081
26 24 1248
30 25 8326
10 31 9605
20 8 8648
16 10 3182
17 1 5478
5 15 2606
5 28 1352
20 5 2951
17 8 8666
30 15 1177
25 13 5396
6 17 6590
3 1 5884
27 5 2427
10 5 2640
29 9 7627
20 23 3553
15 23 5388
29 20 3781
8 2 8676
9 21 2636
29 10 924
12 15 6802
22 31 4147
2 29 4479
18 16 8942
19 13 4811
16 31 6593
8 22 2534
13 6 9571
1 16 770
29 2 7523
14 21 2286
26 15 8574
13 10 1771
2 6 9300
12 8 1857
21 28 567
24 23 1866
21 3 2118
9 16 3001
28 20 4821
12 10 7478
26 5 6096
22 30 5419
10 26 9666
22 21 6547
1 7 158
3 16 6791
28 12 3520
4 21 4601
6 26 9608
15 16 7917
19 28 656
15 8 2448
10 19 571
17 27 4297
31 1 321
20 12 768
21 31 5004
18 20 5811
9 11 3450
21 18 268
3 10 995
10 17 7789
22 3 6847
31 2 9142
17 21 6255
4 1 2148
25 13 4404
16 27 7762
30 4 5746
4 28 147
4 12 5848
17 16 6650
4 24 7157
14 18 9354
8 24 7220
3 2 1448
29 13 9372
31 20 1267
29 14 5954
1 26 4306
26 11 3633
24 10 3112
24 15 8711
2 9 2193
31 9 5302
9 4 6506
30 19 1403
2 3 7766
17 30 4428
29 2 1385
10 24 6811
18 9 7552
14 11 8869
25 11 1260
7 14 524
16 21 2097
10 26 2421
15 2 9091
29 23 8123
12 7 8710
19 12 5780
16 19 5165
15 8 1354
15 23 2001
25 5 9980
21 5 8420
4 28 8998
12 1 5450
28 24 5101
9 22 5750
20 25 6771
28 12 3455
25 10 6245
30 22 9382
4 12 2643
2 31 7192
12 24 5739
23 13 8667
14 7 6065
12 1 6385
5 20 7520
20 29 4843
4 14 7047
23 4 782
30 9 6690
7 17 8299
29 23 7917
4 25 2544
29 1 6831
12 27 9231
20 16 7846
30 5 5208
6 17 6587
5 18 6970
26 2 8496
16 5 439
28 30 6767
21 19 4704
11 4 8621
10 3 7093
15 28 7255
6 13 4209
27 30 4368
5 19 2375
7 8 1134
23 5 803
30 18 9721
28 30 1955
3 9 1212
22 6 8006
31 12 6123
29 20 2184
22 29 9672
11 28 1673
23 14 1172
11 17 8134
9 16 4349
20 24 6575
11 12 6385
22 31 4413
18 23 7947
19 30 5110
8 28 483
2 25 8610
11 24 6146
4 14 2339
14 30 8965
7 29 1520
15 24 8353
22 11 6410
9 15 671
10 1 4252
20 1 4063
8 4 2128
23 15 3608
25 1 6335
13 19 3749
8 1 1377
7 20 9759
27 31 8487
1 24 9431
12 15 9905
14 19 8536
4 23 5785
15 1 8982
29 11 8529
28 9 7256
16 11 9419
18 10 7579
1 30 6433
3 29 1649
29 4 2410
11 1 5469
23 10 3926
8 17 4415
6 17 8683
3 12 8281
13 6 6886
6 9 7887
29 27 9396
21 29 1979
30 24 9718
8 2 4071
8 30 5574
30 29 3683
22 20 8439
17 30 1286
23 21 8384
29 17 6692
28 14 254
27 12 2570
26 25 4575
15 29 843
17 19 5202
8 15 4136
6 4 8615
1 5 742
31 6 2179
10 17 2760
1 31 7881
20 5 3673
12 7 1451
28 7 9596
8 22 9035
2 19 9638
7 30 8226
31 21 2570
13 27 3452
7 5 5346
7 20 8128
10 4 3270
27 11 9733
15 28 917
14 5 3585
11 3 5744
18 23 9462
28 12 9890
6 5 3662
8 16 4577
6 3 7822
2 6 1444
8 23 1023
30 14 6802
24 6 513
1 6 327
15 4 7372
26 17 8443
6 27 255
20 16 8744
25 18 6688
5 2 9196
15 24 4402
5 25 2665
26 24 7199
21 13 6400
29 15 1860
30 5 7761
30 23 8482
31 28 6236
18 11 2874
11 20 6884
23 7 2993
19 18 861
27 31 2753
10 9 7225
18 21 5453
4 30 1903
20 12 4563
8 1 8406
8 22 8845
14 1 425
21 6 6341
7 24 3721
26 17 5144
12 6 7214
30 11 985
31 15 6277
24 30 1472
9 31 6954
23 14 8584
21 19 7912
9 25 3468
1 12 3730
6 1 9292
17 16 5740
17 7 117
19 18 8292
22 17 4408
23 4 398
10 21 5506
20 27 7534
25 19 6229
9 26 2439
11 10 297
31 19 6907
4 26 3638
9 3 3776
4 19 5870
20 31 3415
8 19 1323
12 27 1758
17 2 8447
18 25 6796
11 2 9780
14 19 3749
1 16 1882
9 28 7935
12 4 4130
23 30 8681
2 27 5321
1 9 11
4 15 2044
21 31 1588
6 20 2116
18 24 2561
18 28 9329
10 12 6910
9 5 8609
19 9 7917
8 22 1172
4 27 9695
28 27 2081
12 20 7720
22 1 7727
15 3 5001
16 25 3867
1 22 9100
16 30 1096
31 29 9675
5 1 1042
2 11 5008
23 28 4034
1 17 6146
26 14 1138
11 21 5281
31 29 1891
14 20 3158
21 24 469
31 24 3032
15 30 6987
3 10 6085
24 28 5007
31 7 5720
24 26 5728
2 8 3670
11 19 3089
25 16 4729
2 26 264
27 6 7565
20 31 5524
12 21 4982
26 30 674
16 9 9893
17 11 1097
7 19 393
4 28 7375
31 6 9847
30 4 6814
18 14 9405
22 30 5596
4 19 133
17 16 6877
23 3 8785
26 29 2089
1 5 9843
21 6 1337
13 16 6785
23 9 5350
8 9 1065
17 25 4584
28 13 1532
20 18 823
4 21 2858
6 7 4846
8 1 8534
9 20 6016
1 27 4443
25 22 6031
9 5 2474
17 18 3751
1 23 9851
8 25 1866
10 16 4688
10 14 1936
26 30 7401
5 27 5605
17 27 6475
8 3 9628
13 9 4591
27 4 4989
24 5 4640
18 23 2438
26 24 4397
19 23 996
83 687
79 46 8
79 46 5077
28 67 9468
53 75 6074
81 66 425
11 34 6141
46 58 4836
79 10 9518
12 50 6025
80 50 4107
49 25 5235
12 27 1861
71 61 8771
37 47 6133
54 80 5823
27 18 6108
83 53 9231
53 83 1200
36 34 8209
17 30 9577
35 79 6015
51 13 396
30 38 6840
24 9 8415
8 37 1623
56 55 1802
16 29 3030
3 80 2562
23 46 3077
1 25 5670
56 71 7811
5 70 5415
77 43 2074
12 26 3275
55 53 6818
49 60 7481
65 28 4120
26 24 8490
73 36 2216
45 82 4617
80 52 4789
48 11 8699
28 66 7912
59 73 4436
64 39 8266
80 62 6763
26 55 1680
76 41 2643
55 37 1116
57 64 3604
27 3 8681
65 80 8577
60 82 6946
12 41 7205
6 24 7372
12 31 6896
45 76 4220
79 32 7825
26 79 6495
55 9 6639
16 64 1264
3 35 9838
6 82 5157
5 74 7742
52 83 3740
64 21 6647
61 4 6941
77 72 1216
54 4 865
70 3 8926
80 20 3925
32 41 8028
66 5 5707
47 83 355
16 8 6678
80 37 8852
14 76 2227
7 77 936
37 62 1056
19 45 2188
52 34 3213
8 13 7153
67 58 9734
37 26 8559
71 52 2030
62 21 3201
18 44 3652
22 11 4468
16 15 6142
82 66 9072
80 75 4665
3 59 5506
43 18 9738
43 3 7951
82 18 600
63 22 5858
64 45 8997
45 9 2168
1 75 9225
26 37 5215
34 77 9412
46 77 7729
48 3 2566
70 44 1516
6 9 6771
68 59 2973
78 83 2409
11 39 8939
23 16 6898
18 61 8374
57 72 8684
30 6 1501
24 15 8201
48 68 4665
40 19 3515
5 19 5391
64 83 2042
78 40 1545
51 14 8234
36 56 8634
30 20 7989
64 56 5622
6 81 3282
10 15 9236
41 70 5233
50 43 7317
79 35 3308
31 51 7653
5 37 1249
63 52 1562
71 50 9959
54 71 8045
42 18 6806
29 31 498
24 9 123
23 54 902
27 76 5684
14 40 9472
14 80 8122
13 64 8685
36 39 9755
13 67 7120
18 67 653
40 28 2631
13 14 6699
80 53 5265
72 55 5075
1 51 6862
60 24 4842
75 5 4989
15 73 3757
17 80 544
28 38 7753
9 18 8637
11 79 5542
83 45 1498
68 21 9939
14 40 3444
35 50 4158
60 47 7736
50 6 153
70 50 713
62 14 7924
15 66 2063
38 53 1240
50 60 1019
70 54 1147
54 30 7902
60 62 6364
26 54 9227
65 38 5283
63 69 6557
50 81 453
32 33 7511
53 38 3330
26 3 8299
73 19 256
56 47 9059
50 61 8436
10 12 6875
45 80 975
61 49 80
48 42 73
58 19 2195
4 75 6847
6 13 9821
65 9 3656
73 13 25
61 40 1704
22 48 2354
9 59 2948
83 10 4531
74 25 6744
21 9 9241
39 10 662
14 73 1742
1 27 2723
75 77 6683
28 14 3215
22 38 5180
6 39 5002
40 57 4911
80 56 3376
45 50 3318
33 50 2161
32 60 9681
40 19 5827
8 81 3006
55 69 3081
28 61 246
64 51 7975
38 26 4310
22 33 3850
83 28 2537
3 11 6069
15 70 3621
14 42 1642
54 81 5471
80 32 4174
73 52 8638
14 65 4514
59 19 5900
24 3 255
45 78 1343
9 20 1629
51 47 8206
56 61 5594
17 54 6901
3 56 4863
2 80 3113
30 15 4374
42 3 6414
80 72 9574
19 6 6558
73 17 10000
53 77 5522
80 44 9543
56 14 2505
22 9 6103
62 42 6218
53 37 8402
40 2 1997
42 49 614
25 26 7622
7 25 6151
20 83 4257
83 10 3377
48 37 9571
81 75 3446
48 6 1779
38 35 3350
25 57 925
1 49 9853
50 23 1324
56 30 9752
9 47 3625
16 2 940
42 3 2090
54 59 2552
54 55 2791
23 72 8725
70 44 1119
37 76 1266
65 53 5863
21 74 257
6 82 8565
29 34 6432
42 39 329
2 3 5441
15 82 4539
20 82 5880
1 15 4871
78 66 5920
38 12 5634
64 5 4330
68 82 1694
58 74 350
73 65 1767
8 65 6034
1 30 4108
34 17 2532
72 12 321
30 42 6054
49 57 5413
80 33 4663
68 40 3234
58 19 6313
69 47 555
39 24 877
17 34 9305
34 11 5601
58 78 2965
59 58 3477
40 49 9824
57 20 5610
78 39 9250
41 83 9473
66 8 6136
64 11 6294
30 32 7884
72 73 78
69 77 5469
3 11 6092
5 71 3594
26 58 9779
5 3 929
57 79 8817
38 8 850
50 34 5652
22 2 1598
55 52 1168
32 37 6135
70 28 6862
41 51 3404
25 75 6762
78 4 5867
59 28 7532
81 33 2207
36 11 9664
37 36 799
33 67 8919
83 42 2758
67 35 838
68 60 8049
73 47 4612
45 81 2016
32 34 2367
69 37 1008
76 32 738
32 51 124
57 43 9376
45 47 1573
19 67 2704
39 72 386
67 3 6885
51 70 6708
17 39 9957
54 41 289
41 25 2821
50 38 7236
48 44 4155
23 46 4545
15 61 842
18 77 6055
78 20 9210
83 15 2859
33 54 2360
76 11 2997
4 26 3017
57 28 503
15 1 2241
73 62 9166
80 20 5183
12 64 6886
59 20 1212
41 75 8075
